segment_id,text,start,duration,vid
2301,you,5377.32,1.99,8cQMzVjHBeI
2302,I think it's the most important point of,5377.599,3.181,8cQMzVjHBeI
2303,this general election why are you,5379.31,3.059,8cQMzVjHBeI
2304,refusing to release the report on,5380.78,3.99,8cQMzVjHBeI
2305,Russian interference in British politics,5382.369,6.09,8cQMzVjHBeI
2306,[Applause],5384.77,3.689,8cQMzVjHBeI
2307,why should you be preeminent star if you,5388.929,4.75,8cQMzVjHBeI
2308,constantly keep on avoidance jitney you,5391.369,4.02,8cQMzVjHBeI
2309,can't with parliament for five weeks,5393.679,4.44,8cQMzVjHBeI
2310,your anime for channel fools to be will,5395.389,4.951,8cQMzVjHBeI
2311,just maybe less Sunday and you've banned,5398.119,5.1,8cQMzVjHBeI
2312,a daily daily Mela men are from the,5400.34,5.129,8cQMzVjHBeI
2313,Conservative boss the woman here in the,5403.219,4.201,8cQMzVjHBeI
2314,blue dress they keep saying that li,5405.469,3.991,8cQMzVjHBeI
2315,visible of the people but I don't think,5407.42,3.63,8cQMzVjHBeI
2316,I've ever heard you address specific,5409.46,3.3,8cQMzVjHBeI
2317,issues bringing into question the,5411.05,3.48,8cQMzVjHBeI
2318,validity of the referendum so for,5412.76,3.149,8cQMzVjHBeI
2319,example we know that the leave campaign,5414.53,3.66,8cQMzVjHBeI
2320,broke electoral spending rules and,5415.909,4.201,8cQMzVjHBeI
2321,privacy laws we know that many people,5418.19,3.63,8cQMzVjHBeI
2322,voted to leave based on wrong,5420.11,3.12,8cQMzVjHBeI
2323,information including what was written,5421.82,4.049,8cQMzVjHBeI
2324,on the side of a bus we know that leave,5423.23,5.909,8cQMzVjHBeI
2325,was not defined and still isn't actually,5425.869,5.401,8cQMzVjHBeI
2326,agreed upon today and I'd love for you,5429.139,4.141,8cQMzVjHBeI
2327,to address these issues and also,5431.27,5.61,8cQMzVjHBeI
2328,actually talk about why you think you've,5433.28,6.27,8cQMzVjHBeI
2329,got a mandate to go through with brexit,5436.88,4.739,8cQMzVjHBeI
2330,and because I don't think you can say,5439.55,3.48,8cQMzVjHBeI
2331,that this general election can be your,5441.619,3.781,8cQMzVjHBeI
2332,Monday when brexit is mixed in with,5443.03,4.439,8cQMzVjHBeI
2333,health care and climate change and,5445.4,9.38,8cQMzVjHBeI
2334,education why are we having this,5447.469,10.38,8cQMzVjHBeI
2335,election why my one allegedly avoiding,5454.78,5.109,8cQMzVjHBeI
2336,the screening why well here I am and,5457.849,4.471,8cQMzVjHBeI
2337,very happy to be to be scrutinized but,5459.889,5.491,8cQMzVjHBeI
2338,on your on your point about the the,5462.32,5.37,8cQMzVjHBeI
2339,reasons for having the election let's be,5465.38,3.87,8cQMzVjHBeI
2340,in no doubt I didn't want to have an,5467.69,4.02,8cQMzVjHBeI
2341,election now and no Prime Minister wants,5469.25,5.099,8cQMzVjHBeI
2342,an election on December the 12th we have,5471.71,5.52,8cQMzVjHBeI
2343,to do it because Parliament is blocking,5474.349,8.971,8cQMzVjHBeI
2344,brexit and voted to accept a reading of,5477.23,8.52,8cQMzVjHBeI
2345,your bill they then didn't want to do it,5483.32,3.27,8cQMzVjHBeI
2346,in just three days,5485.75,2.579,8cQMzVjHBeI
2347,they put well they were given every,5486.59,6.72,8cQMzVjHBeI
2348,opportunity to pass it pass it and they,5488.329,8.491,8cQMzVjHBeI
2349,passed a law to insist that we extended,5493.31,7.11,8cQMzVjHBeI
2350,beyond October the 31st and what we have,5496.82,5.43,8cQMzVjHBeI
2351,now is a situation in which the other,5500.42,4.11,8cQMzVjHBeI
2352,three party leaders either want to block,5502.25,4.829,8cQMzVjHBeI
2353,brexit or absurdly I want to have a,5504.53,5.49,8cQMzVjHBeI
2354,second referendum on the EU without and,5507.079,4.26,8cQMzVjHBeI
2355,that's i think mr corbyn's,5510.02,4.709,8cQMzVjHBeI
2356,it seems to mutate it tonight he's not,5511.339,4.89,8cQMzVjHBeI
2357,he now once he's now going to be neutral,5514.729,4.29,8cQMzVjHBeI
2358,on the deal that he proposes to do I,5516.229,4.5,8cQMzVjHBeI
2359,don't see how he can do a deal when he's,5519.019,4.71,8cQMzVjHBeI
2360,going to be effective the deal that he,5520.729,4.62,8cQMzVjHBeI
2361,wants to do never mind that,5523.729,4.47,8cQMzVjHBeI
2362,I do not think whatever deal mr. Corbyn,5525.349,4.11,8cQMzVjHBeI
2363,professor I don't think it's sensible,5528.199,4.44,8cQMzVjHBeI
2364,for this great country of ours to spend,5529.459,5.6,8cQMzVjHBeI
2365,next year in yet more delectable,5532.639,6.24,8cQMzVjHBeI
2366,disputations about the EU and and and,5535.059,5.41,8cQMzVjHBeI
2367,then another referendum if I understood,5538.879,2.46,8cQMzVjHBeI
2368,correctly what happened earlier on,5540.469,4.17,8cQMzVjHBeI
2369,another referendum on Scotland how can,5541.339,5.22,8cQMzVjHBeI
2370,that be right for our country I want,5544.639,3.96,8cQMzVjHBeI
2371,next year to be a fantastic year for our,5546.559,3.9,8cQMzVjHBeI
2372,country where a very ambitious One,5548.599,3.54,8cQMzVjHBeI
2373,Nation Conservative government we have,5550.459,4.23,8cQMzVjHBeI
2374,amazing plans for this country investing,5552.139,3.93,8cQMzVjHBeI
2375,in education investing in health and,5554.689,3.03,8cQMzVjHBeI
2376,that's what we want to get on with it we,5556.069,7.231,8cQMzVjHBeI
2377,need to get brexit done to do it about,5557.719,7.41,8cQMzVjHBeI
2378,three minutes to get that that phrase it,5563.3,2.699,8cQMzVjHBeI
2379,I wonder how long it would take,5565.129,5.25,8cQMzVjHBeI
2380,yes mr. Johnson while she cleared the,5565.999,6.66,8cQMzVjHBeI
2381,economy is doing really well how can you,5570.379,5.58,8cQMzVjHBeI
2382,justify for example in my commitment in,5572.659,5.4,8cQMzVjHBeI
2383,my constituency where I work as a senior,5575.959,3.841,8cQMzVjHBeI
2384,leader in a secondary school how can you,5578.059,4.83,8cQMzVjHBeI
2385,justify that 40% of the children in my,5579.8,5.329,8cQMzVjHBeI
2386,community are living in poverty and,5582.889,5.371,8cQMzVjHBeI
2387,nationally many many poor more people,5585.129,6.49,8cQMzVjHBeI
2388,are homeless and many people who are,5588.26,5.279,8cQMzVjHBeI
2389,working perhaps on 40 hour contracts a,5591.619,4.17,8cQMzVjHBeI
2390,week are having to use food banks so how,5593.539,5.15,8cQMzVjHBeI
2391,can you justify this,5595.789,2.9,8cQMzVjHBeI
2392,where you teaching where's your,5602.13,4.38,8cQMzVjHBeI
2393,whereabouts is your school in stunning,5604.15,5.34,8cQMzVjHBeI
2394,tinel's above Sheffield okay you're from,5606.51,4.9,8cQMzVjHBeI
2395,nearby yeah but listen look I I want to,5609.49,3.93,8cQMzVjHBeI
2396,I want you to know that I've been in,5611.41,4.98,8cQMzVjHBeI
2397,office for about 120 days or so as Prime,5613.42,5.43,8cQMzVjHBeI
2398,Minister and I do understand and I've,5616.39,5.34,8cQMzVjHBeI
2399,been to many hospitals many schools in,5618.85,4.29,8cQMzVjHBeI
2400,the time that I've been promised and,5621.73,3.6,8cQMzVjHBeI
2401,I've talked to nurses and doctors and,5623.14,3.51,8cQMzVjHBeI
2402,teachers about what's going on in their,5625.33,4.11,8cQMzVjHBeI
2403,school and that's why were now leveling,5626.65,5.25,8cQMzVjHBeI
2404,up funding for education across this,5629.44,4.62,8cQMzVjHBeI
2405,country putting more money into both,5631.9,4.92,8cQMzVjHBeI
2406,primary and secondary schools and I want,5634.06,4.41,8cQMzVjHBeI
2407,to see that going directly to your,5636.82,6.96,8cQMzVjHBeI
2408,school but your record you say you've,5638.47,7.41,8cQMzVjHBeI
2409,been Prime Minister for about under 20,5643.78,3.42,8cQMzVjHBeI
2410,days which of course is true but the,5645.88,3.15,8cQMzVjHBeI
2411,Conservatives have been in powerful yes,5647.2,5.25,8cQMzVjHBeI
2412,absolutely and and that's that's a fair,5649.03,6.03,8cQMzVjHBeI
2413,point unit and but I would point out to,5652.45,4.08,8cQMzVjHBeI
2414,you through most that time I was,5655.06,4.32,8cQMzVjHBeI
2415,actually I was I was running London and,5656.53,5.73,8cQMzVjHBeI
2416,when I was running London we reduced the,5659.38,4.65,8cQMzVjHBeI
2417,gap between we reduced the gap between,5662.26,4.62,8cQMzVjHBeI
2418,rich and poor and we did it and one of,5664.03,4.41,8cQMzVjHBeI
2419,the things I did which which we've now,5666.88,3.18,8cQMzVjHBeI
2420,brought into government we introduced,5668.44,3.87,8cQMzVjHBeI
2421,the living wage will massively expanded,5670.06,3.69,8cQMzVjHBeI
2422,the living wage when I was mayor of,5672.31,4.23,8cQMzVjHBeI
2423,London that became a national policy,5673.75,5.25,8cQMzVjHBeI
2424,George Osborne nicked it from us act of,5676.54,4.14,8cQMzVjHBeI
2425,theft I was perfectly happy to to,5679,3.93,8cQMzVjHBeI
2426,condone and it's become a national,5680.68,4.29,8cQMzVjHBeI
2427,policy and I'm proud to say that under,5682.93,4.56,8cQMzVjHBeI
2428,us conservatives were going we're going,5684.97,4.62,8cQMzVjHBeI
2429,to raise the living wage to its highest,5687.49,4.26,8cQMzVjHBeI
2430,ever level and I guess if you want to me,5689.59,5.04,8cQMzVjHBeI
2431,do I want to to tackle poverty in your,5691.75,5.43,8cQMzVjHBeI
2432,area yes I certainly do and yes I,5694.63,4.86,8cQMzVjHBeI
2433,certainly want to give every kid in the,5697.18,4.44,8cQMzVjHBeI
2434,country the opportunities to make the,5699.49,3.54,8cQMzVjHBeI
2435,most of their talents and that is what I,5701.62,2.94,8cQMzVjHBeI
2436,believe in passionately as a,5703.03,3.96,8cQMzVjHBeI
2437,conservative I want to see equality of,5704.56,3.99,8cQMzVjHBeI
2438,opportunity in this country I believe I,5706.99,4.26,8cQMzVjHBeI
2439,believe that you have you have talent,5708.55,6.63,8cQMzVjHBeI
2440,genius ability uniformly distributed,5711.25,8.28,8cQMzVjHBeI
2441,throughout the whole of you okay that,5715.18,6.36,8cQMzVjHBeI
2442,button okay that's what I want to do,5719.53,5.37,8cQMzVjHBeI
2443,let's hear from Sundeep Sundy Gill,5721.54,7.74,8cQMzVjHBeI
2444,whereabouts are they firstly mr. Johnson,5724.9,6.57,8cQMzVjHBeI
2445,I'd like to say whilst you're in South,5729.28,3.9,8cQMzVjHBeI
2446,Yorkshire I hope you manage to say dry,5731.47,3.7,8cQMzVjHBeI
2447,like unlike a lot of the resident,5733.18,8.62,8cQMzVjHBeI
2448,in the past month yeah talking about,5735.17,9.09,8cQMzVjHBeI
2449,living as a working single mother I rely,5741.8,4.379,8cQMzVjHBeI
2450,on benefits to get by and just about,5744.26,3.84,8cQMzVjHBeI
2451,managed to sustain myself and my two,5746.179,4.651,8cQMzVjHBeI
2452,children under the Conservative,5748.1,5.22,8cQMzVjHBeI
2453,government what guarantee do I have of,5750.83,5.06,8cQMzVjHBeI
2454,staying on this side of the food banks,5753.32,6.3,8cQMzVjHBeI
2455,we will first of all I'm about the,5755.89,8.38,8cQMzVjHBeI
2456,flooding and I very very determined to,5759.62,6.21,8cQMzVjHBeI
2457,make sure everybody whose lives have,5764.27,3.24,8cQMzVjHBeI
2458,been affected by flooding gets the,5765.83,3.09,8cQMzVjHBeI
2459,compensation and the help that they need,5767.51,3.75,8cQMzVjHBeI
2460,in your Fela our announcement that every,5768.92,3.87,8cQMzVjHBeI
2461,home is going to get every damaged home,5771.26,3.419,8cQMzVjHBeI
2462,is going to get at least five thousand,5772.79,4.35,8cQMzVjHBeI
2463,pounds to to help them with the with,5774.679,4.531,8cQMzVjHBeI
2464,repairs and in addition to what we're,5777.14,3.45,8cQMzVjHBeI
2465,doing to help with council tax and and,5779.21,3.509,8cQMzVjHBeI
2466,other things we will also help with with,5780.59,5.399,8cQMzVjHBeI
2467,it with insurance but but on your your,5782.719,6.27,8cQMzVjHBeI
2468,basic question about tackling poverty of,5785.989,6.571,8cQMzVjHBeI
2469,course we want to deal with not just the,5788.989,6.121,8cQMzVjHBeI
2470,the expression of poverty but also with,5792.56,4.8,8cQMzVjHBeI
2471,the causes of poverty and that means,5795.11,4.77,8cQMzVjHBeI
2472,dealing with educational standards I,5797.36,3.81,8cQMzVjHBeI
2473,mean it means it means spreading,5799.88,3.6,8cQMzVjHBeI
2474,ambition and hope around the country by,5801.17,5.16,8cQMzVjHBeI
2475,investing in education investing in,5803.48,5.34,8cQMzVjHBeI
2476,social services adult and child social,5806.33,5.07,8cQMzVjHBeI
2477,services as we are now also and so just,5808.82,4.89,8cQMzVjHBeI
2478,a question of the living wage it's also,5811.4,4.47,8cQMzVjHBeI
2479,a question of helping people with the,5813.71,5.7,8cQMzVjHBeI
2480,cost of living and that's why we're,5815.87,5.97,8cQMzVjHBeI
2481,cutting national insurance contributions,5819.41,5.82,8cQMzVjHBeI
2482,and are trying to put more doing things,5821.84,5.28,8cQMzVjHBeI
2483,to help people with the cost of their,5825.23,4.14,8cQMzVjHBeI
2484,heating they've got their fuel bills and,5827.12,4.44,8cQMzVjHBeI
2485,putting more money into people's pockets,5829.37,4.32,8cQMzVjHBeI
2486,every year we want to help people with,5831.56,4.86,8cQMzVjHBeI
2487,the cost of living because national,5833.69,6.9,8cQMzVjHBeI
2488,insurance between every diminished in,5836.42,11.25,8cQMzVjHBeI
2489,this country it's not it's not a huge so,5840.59,9.27,8cQMzVjHBeI
2490,it's only a hundred pounds a year to,5847.67,5.43,8cQMzVjHBeI
2491,begin with that a pounds a year but it's,5849.86,5.129,8cQMzVjHBeI
2492,five hundred pounds a year it's five,5853.1,4.349,8cQMzVjHBeI
2493,hundred pounds a year once we've got to,5854.989,6.571,8cQMzVjHBeI
2494,our ambition of twelve thousand a,5857.449,6.151,8cQMzVjHBeI
2495,threshold of twelve hundred of twelve,5861.56,4.409,8cQMzVjHBeI
2496,thousand five hundred and I want I want,5863.6,2.889,8cQMzVjHBeI
2497,to do,5865.969,4.661,8cQMzVjHBeI
2498,I'm sorry sandy and you're promising,5866.489,7.26,8cQMzVjHBeI
2499,that yeah I'm to work I'm yet to be,5870.63,4.949,8cQMzVjHBeI
2500,moved on to universal credit how does,5873.749,4.02,8cQMzVjHBeI
2501,that work I'm gonna lose money and yet,5875.579,5.19,8cQMzVjHBeI
2502,you're promising more relief in other,5877.769,5.37,8cQMzVjHBeI
2503,areas it doesn't make sense well I mean,5880.769,4.95,8cQMzVjHBeI
2504,I said I'm very sandy but I'm very happy,5883.139,4.77,8cQMzVjHBeI
2505,to talk afterwards about what we can do,5885.719,4.17,8cQMzVjHBeI
2506,to help your specific case but I do,5887.909,3.9,8cQMzVjHBeI
2507,think that I do think the universal I,5889.889,3.9,8cQMzVjHBeI
2508,know that some people want to describe,5891.809,3.27,8cQMzVjHBeI
2509,Universal Credit without putting,5893.789,4.321,8cQMzVjHBeI
2510,anything in its place it has worked in,5895.079,5.071,8cQMzVjHBeI
2511,the sense that it has helped many to a,5898.11,3.239,8cQMzVjHBeI
2512,couple of hundred thousand people at,5900.15,3.839,8cQMzVjHBeI
2513,least in to work and one of the features,5901.349,4.56,8cQMzVjHBeI
2514,of the economy at the moment whatever,5903.989,4.141,8cQMzVjHBeI
2515,the problems we have is that we have,5905.909,4.321,8cQMzVjHBeI
2516,more people in employment than ever,5908.13,3.509,8cQMzVjHBeI
2517,before we have more women in the,5910.23,4.019,8cQMzVjHBeI
2518,workforce than ever before and actually,5911.639,5.85,8cQMzVjHBeI
2519,and actually incomes are starting to,5914.249,5.281,8cQMzVjHBeI
2520,grow faster than any time in the last 12,5917.489,4.021,8cQMzVjHBeI
2521,years so so and that is what we want to,5919.53,3.81,8cQMzVjHBeI
2522,focus on the man at the bank in the gray,5921.51,5.85,8cQMzVjHBeI
2523,suit hello mr. Johnson my name is Dylan,5923.34,5.489,8cQMzVjHBeI
2524,on the student at the University of,5927.36,3.15,8cQMzVjHBeI
2525,Manchester and I just want to ask you,5928.829,5.16,8cQMzVjHBeI
2526,why should a young person between 18 and,5930.51,4.859,8cQMzVjHBeI
2527,25 years old,5933.989,3.78,8cQMzVjHBeI
2528,vote for the Conservative Party without,5935.369,4.62,8cQMzVjHBeI
2529,using campaign rhetoric just straight,5937.769,9.211,8cQMzVjHBeI
2530,answer please I believe that we are the,5939.989,9.69,8cQMzVjHBeI
2531,party that is going to do the most to,5946.98,4.829,8cQMzVjHBeI
2532,help you to get a fantastic high-wage,5949.679,5.19,8cQMzVjHBeI
2533,high-skilled job we're about graduate,5951.809,5.79,8cQMzVjHBeI
2534,and help you and help you to get a home,5954.869,5.701,8cQMzVjHBeI
2535,by building record numbers of homes help,5957.599,5.25,8cQMzVjHBeI
2536,you to get help you to get onto the onto,5960.57,5.129,8cQMzVjHBeI
2537,the housing ladder that's it and helping,5962.849,4.89,8cQMzVjHBeI
2538,it and we have built and great respect,5965.699,4.5,8cQMzVjHBeI
2539,sir we've built a record number last,5967.739,7.951,8cQMzVjHBeI
2540,year and and we have a plan to build I,5970.199,7.951,8cQMzVjHBeI
2541,think it's so much groaning it I assume,5975.69,5.369,8cQMzVjHBeI
2542,you're thinking of that the conservative,5978.15,4.679,8cQMzVjHBeI
2543,"pledge to build 200,000 starter homes in",5981.059,3.75,8cQMzVjHBeI
2544,2014 and none of those have been built,5982.829,3.87,8cQMzVjHBeI
2545,well actually if you look if you look at,5984.809,4.16,8cQMzVjHBeI
2546,what we've done just last year we built,5986.699,5.61,8cQMzVjHBeI
2547,"240,000 homes which was more which was",5988.969,5.411,8cQMzVjHBeI
2548,more than any year for the last except,5992.309,6.35,8cQMzVjHBeI
2549,in the last 31 years bar 1 and of those,5994.38,5.49,8cQMzVjHBeI
2550,"57,000",5998.659,3.221,8cQMzVjHBeI
2551,we're affordable homes and you look I,5999.87,3.48,8cQMzVjHBeI
2552,don't got my mind right if you look at,6001.88,3.9,8cQMzVjHBeI
2553,my record as Marilyn we out built labor,6003.35,4.86,8cQMzVjHBeI
2554,by miles when I was Marilyn we will,6005.78,4.74,8cQMzVjHBeI
2555,build the homes for young people growing,6008.21,4.02,8cQMzVjHBeI
2556,up in this country we will also make,6010.52,3.51,8cQMzVjHBeI
2557,sure that they have the jobs to go to,6012.23,5.61,8cQMzVjHBeI
2558,and we and we will and we will and our,6014.03,7.5,8cQMzVjHBeI
2559,answer the answer if he's allowed to,6017.84,8.22,8cQMzVjHBeI
2560,shout happy to answer it and we and we,6021.53,6.51,8cQMzVjHBeI
2561,will just to complete this point and we,6026.06,5.16,8cQMzVjHBeI
2562,will put in the transport infrastructure,6028.04,5.88,8cQMzVjHBeI
2563,as I say and improving education the,6031.22,4.92,8cQMzVjHBeI
2564,will allow us to unite and level our,6033.92,3.66,8cQMzVjHBeI
2565,camp this country that is what I want to,6036.14,2.73,8cQMzVjHBeI
2566,do now,6037.58,3.12,8cQMzVjHBeI
2567,join will you release the Russian report,6038.87,4.83,8cQMzVjHBeI
2568,I report into whether or not there was,6040.7,5.13,8cQMzVjHBeI
2569,Russian interference or in any kind of,6043.7,11.33,8cQMzVjHBeI
2570,there is absent interference in the,6045.83,12.06,8cQMzVjHBeI
2571,electoral event and the reason I went is,6055.03,4.99,8cQMzVjHBeI
2572,I see no reason or reason I decided not,6057.89,4.32,8cQMzVjHBeI
2573,to age it's guys because I see no reason,6060.02,7.19,8cQMzVjHBeI
2574,to interfere with a normal time table,6062.21,5,8cQMzVjHBeI
2575,[Applause],6075.78,12.26,8cQMzVjHBeI
2576,this is real I'm sorry to say I'm great,6084.58,5.26,8cQMzVjHBeI
2577,respect so this is compete Bermuda,6088.04,4.5,8cQMzVjHBeI
2578,Triangle stuff there is no as is this as,6089.84,5.88,8cQMzVjHBeI
2579,is the suggest as is the suggestion that,6092.54,6.03,8cQMzVjHBeI
2580,the referendum when seventeen point four,6095.72,4.98,8cQMzVjHBeI
2581,million people voted to leave was,6098.57,5.37,8cQMzVjHBeI
2582,somehow false vitiating not fair I'm,6100.7,5.46,8cQMzVjHBeI
2583,wrong and shouldn't I be cancelled I,6103.94,3.54,8cQMzVjHBeI
2584,don't think that is true my strong view,6106.16,4.62,8cQMzVjHBeI
2585,is that the people of this country voted,6107.48,5.25,8cQMzVjHBeI
2586,to leave they've waited three and a half,6110.78,8.19,8cQMzVjHBeI
2587,years I think at least the Liberal,6112.73,7.86,8cQMzVjHBeI
2588,Democrats are saying scrub the,6118.97,3.9,8cQMzVjHBeI
2589,referendum and and and so that's my,6120.59,4.17,8cQMzVjHBeI
2590,impression on they saying revoke article,6122.87,7.53,8cQMzVjHBeI
2591,50 and we've had an ask that otherwise,6124.76,7.2,8cQMzVjHBeI
2592,will spend the next 15 minutes talking,6130.4,2.88,8cQMzVjHBeI
2593,about report and it,6131.96,3.719,8cQMzVjHBeI
2594,it may be to you and I respect that but,6133.28,3.66,8cQMzVjHBeI
2595,we've had an awful lot of other,6135.679,2.61,8cQMzVjHBeI
2596,questions I don't like to take one now,6136.94,4.23,8cQMzVjHBeI
2597,from Olive and Aikido forgive me this is,6138.289,5.37,8cQMzVjHBeI
2598,not this is not just for you this whole,6141.17,5.25,8cQMzVjHBeI
2599,session no I'm sorry I'm sorry you're,6143.659,3.96,8cQMzVjHBeI
2600,gonna have to stop there otherwise it's,6146.42,2.79,8cQMzVjHBeI
2601,just not fair on everyone else you've,6147.619,3.21,8cQMzVjHBeI
2602,got their hands up it just becomes an,6149.21,2.699,8cQMzVjHBeI
2603,evening just for you and that's not,6150.829,4.201,8cQMzVjHBeI
2604,right to let everyone know you've got as,6151.909,4.5,8cQMzVjHBeI
2605,much fun as you're gonna get,6155.03,4.08,8cQMzVjHBeI
2606,can we here hang on a minute hang on a,6156.409,4.71,8cQMzVjHBeI
2607,minute I am in charge of this thing can,6159.11,4.79,8cQMzVjHBeI
2608,you just wait a minute,6161.119,2.781,8cQMzVjHBeI
2609,you know Lynam olives yes hi prime,6168.52,6.52,8cQMzVjHBeI
2610,minister racist rhetoric in this country,6172.34,5.04,8cQMzVjHBeI
2611,is completely rife will you admit that,6175.04,4.38,8cQMzVjHBeI
2612,you have personally contributed to this,6177.38,12.299,8cQMzVjHBeI
2613,and say the words I'm sorry well I've,6179.42,12.299,8cQMzVjHBeI
2614,written many millions of worlds in my,6189.679,3.571,8cQMzVjHBeI
2615,life as a journalist and I've never,6191.719,4.71,8cQMzVjHBeI
2616,intended I genuinely never intended to,6193.25,6.239,8cQMzVjHBeI
2617,cause hurt or pain to anybody and that,6196.429,6.181,8cQMzVjHBeI
2618,that and that is that is my that is my,6199.489,4.23,8cQMzVjHBeI
2619,intention,6202.61,2.73,8cQMzVjHBeI
2620,what I will say because I think you're,6203.719,5.19,8cQMzVjHBeI
2621,referring to a particular article a year,6205.34,5.46,8cQMzVjHBeI
2622,or so ago more than more than that well,6208.909,3.511,8cQMzVjHBeI
2623,there's a few in fairness there's a few,6210.8,3.299,8cQMzVjHBeI
2624,articles so there's the Muslim women,6212.42,3.21,8cQMzVjHBeI
2625,going around looking at letterbox which,6214.099,3.661,8cQMzVjHBeI
2626,was last year you referred to tribal,6215.63,4.44,8cQMzVjHBeI
2627,warriors with watermelon smiles and flag,6217.76,4.32,8cQMzVjHBeI
2628,wave and pickaninnies and then just to,6220.07,3.99,8cQMzVjHBeI
2629,get another demographic in tank topped,6222.08,4.98,8cQMzVjHBeI
2630,bum boys well you know if you if you if,6224.06,7.05,8cQMzVjHBeI
2631,you go through all my articles with a,6227.06,6.36,8cQMzVjHBeI
2632,fine-tooth comb you can and take out,6231.11,4.259,8cQMzVjHBeI
2633,individual phrases there is no doubt,6233.42,4.469,8cQMzVjHBeI
2634,that you can find things that can be,6235.369,5.31,8cQMzVjHBeI
2635,made to seem offensive and of course and,6237.889,5.281,8cQMzVjHBeI
2636,I understand that I understand that but,6240.679,4.651,8cQMzVjHBeI
2637,what I will say just don't just on the,6243.17,5.19,8cQMzVjHBeI
2638,in just on that on the the point of that,6245.33,5.579,8cQMzVjHBeI
2639,I think the lady was afraid olive was,6248.36,6.569,8cQMzVjHBeI
2640,olive was referring to I defend my right,6250.909,6.901,8cQMzVjHBeI
2641,to to speak out and I defend I do defend,6254.929,6.181,8cQMzVjHBeI
2642,my right to and if you actually read the,6257.81,4.619,8cQMzVjHBeI
2643,piece which I don't know how many people,6261.11,3.33,8cQMzVjHBeI
2644,have if you read the piece what I was,6262.429,5.401,8cQMzVjHBeI
2645,really doing I suggest you read any of,6264.44,6.989,8cQMzVjHBeI
2646,them all of them what I was really what,6267.83,6.599,8cQMzVjHBeI
2647,I was really doing was mounting a strong,6271.429,6.511,8cQMzVjHBeI
2648,liberal defense of the right of women in,6274.429,6.21,8cQMzVjHBeI
2649,this country to wear what they choose,6277.94,5.219,8cQMzVjHBeI
2650,and I think most people and not to be,6280.639,4.261,8cQMzVjHBeI
2651,oppressed into wearing something they,6283.159,3.571,8cQMzVjHBeI
2652,don't want to wear and I think most,6284.9,3.33,8cQMzVjHBeI
2653,people in this country would agree with,6286.73,1.889,8cQMzVjHBeI
2654,that,6288.23,2.25,8cQMzVjHBeI
2655,so all is I think you're going to if,6288.619,4.56,8cQMzVjHBeI
2656,you'll say I'm sorry but well I think,6290.48,5.67,8cQMzVjHBeI
2657,you know I've just got to get back to my,6293.179,5.52,8cQMzVjHBeI
2658,my fundamental point I think that I've,6296.15,4.71,8cQMzVjHBeI
2659,I've always stood up,6298.699,5.701,8cQMzVjHBeI
2660,for the gender equality I campaigned I,6300.86,6.42,8cQMzVjHBeI
2661,if you look at the way I ran city hall I,6304.4,5.73,8cQMzVjHBeI
2662,campaigned I had a roughly half and half,6307.28,5.189,8cQMzVjHBeI
2663,male/female team the number one campaign,6310.13,4.98,8cQMzVjHBeI
2664,I ran as as Foreign Secretary was for,6312.469,4.261,8cQMzVjHBeI
2665,twelve years of quality education for,6315.11,3.45,8cQMzVjHBeI
2666,every NGO in the world which by the way,6316.73,3.96,8cQMzVjHBeI
2667,is the single best and most beautiful,6318.56,4.23,8cQMzVjHBeI
2668,thing we could do to solve the problems,6320.69,5.279,8cQMzVjHBeI
2669,of this planet and the UK is leading on,6322.79,5.31,8cQMzVjHBeI
2670,it and I'm very proud as a former,6325.969,3.721,8cQMzVjHBeI
2671,foreign secretary to have to have,6328.1,4.019,8cQMzVjHBeI
2672,champion there's a lot of people who had,6329.69,5.73,8cQMzVjHBeI
2673,it and some women so let's hear from my,6332.119,4.921,8cQMzVjHBeI
2674,questions about the NHS but I just like,6335.42,5.489,8cQMzVjHBeI
2675,to back up on this point you just talked,6337.04,5.909,8cQMzVjHBeI
2676,about defending the freedoms of women,6340.909,5.79,8cQMzVjHBeI
2677,and you don't do that by taking down a,6342.949,5.52,8cQMzVjHBeI
2678,religious minority you don't do that by,6346.699,4.02,8cQMzVjHBeI
2679,offending Muslim women that's not how,6348.469,10.44,8cQMzVjHBeI
2680,you sure we may come to that let me just,6350.719,9.811,8cQMzVjHBeI
2681,stay on the subject for a moment if,6358.909,4.201,8cQMzVjHBeI
2682,that's okay well I'm gonna come here,6360.53,4.08,8cQMzVjHBeI
2683,into the room so if you'll forgive me,6363.11,8.069,8cQMzVjHBeI
2684,there's a question here and the way that,6364.61,8.37,8cQMzVjHBeI
2685,you've spoken about race in the past is,6371.179,3.781,8cQMzVjHBeI
2686,completely characteristic of the way,6372.98,3.719,8cQMzVjHBeI
2687,your government has dealt with all the,6374.96,3.39,8cQMzVjHBeI
2688,issues that's come up across since 2010,6376.699,3.48,8cQMzVjHBeI
2689,it's been characterized by complete,6378.35,4.11,8cQMzVjHBeI
2690,carelessness by callousness the way you,6380.179,4.531,8cQMzVjHBeI
2691,treat people through the DWP where,6382.46,3.779,8cQMzVjHBeI
2692,you've treated the victims of rain fell,6384.71,3.87,8cQMzVjHBeI
2693,the hostile environment it's like it's,6386.239,4.801,8cQMzVjHBeI
2694,completely well you say you visited,6388.58,4.02,8cQMzVjHBeI
