segment_id,text,start,duration,vid
1250,there are at first bounce if they are if,2880.11,3.6,sbE-emYnHJk
1251,they're if they're if they're guilty I,2882.42,3.38,sbE-emYnHJk
1252,think when it comes to the protection,2883.71,5.67,sbE-emYnHJk
1253,particularly of a female MPs and women,2885.8,5.83,sbE-emYnHJk
1254,in politics it's vital that we give them,2889.38,5.01,sbE-emYnHJk
1255,the security that they they need them,2891.63,4.5,sbE-emYnHJk
1256,and we're doing a huge amount in the,2894.39,5.94,sbE-emYnHJk
1257,House of Commons to deliver that what we,2896.13,6.69,sbE-emYnHJk
1258,need to do is we need to come together,2900.33,4.56,sbE-emYnHJk
1259,as a country we've been going at this,2902.82,3.06,sbE-emYnHJk
1260,for too long,2904.89,2.58,sbE-emYnHJk
1261,and that one of the things and that this,2905.88,3,sbE-emYnHJk
1262,is I really am afraid this is my key,2907.47,3.45,sbE-emYnHJk
1263,point tonight the scratchiness of,2908.88,4.32,sbE-emYnHJk
1264,politics the bitterness the acrimony is,2910.92,4.56,sbE-emYnHJk
1265,a function of our inability to get,2913.2,4.89,sbE-emYnHJk
1266,brexit understood almost specific point,2915.48,5.7,sbE-emYnHJk
1267,that we are can do it and we will all,2918.09,6.15,sbE-emYnHJk
1268,can be out on January 31st and end what,2921.18,5.13,sbE-emYnHJk
1269,I think is misery for the come on the,2924.24,3.6,sbE-emYnHJk
1270,specific body about Islamophobia and,2926.31,2.73,sbE-emYnHJk
1271,then I'm going to turn to mr corbyn on,2927.84,4.14,sbE-emYnHJk
1272,anti-semitism you say people come out at,2929.04,5.1,sbE-emYnHJk
1273,first bounce but you have candidates,2931.98,5.43,sbE-emYnHJk
1274,have retweeted Tommy Robinson talking,2934.14,6,sbE-emYnHJk
1275,about quotes muslim paedophiles and a,2937.41,4.53,sbE-emYnHJk
1276,former chair of the Conservative Party,2940.14,4.5,sbE-emYnHJk
1277,says we have a serious and deep problem,2941.94,6.3,sbE-emYnHJk
1278,with Islamophobia yeah sorry very very,2944.64,5.84,sbE-emYnHJk
1279,quickly with all those all those,2948.24,4.44,sbE-emYnHJk
1280,candidates have either apologized are,2950.48,3.55,sbE-emYnHJk
1281,now subject to it,2952.68,4.65,sbE-emYnHJk
1282,investigation and you know I don't want,2954.03,5.85,sbE-emYnHJk
1283,to unnecessarily draw comparisons with,2957.33,4.56,sbE-emYnHJk
1284,the Labour Party but I do think it,2959.88,3.66,sbE-emYnHJk
1285,extraordinary that in this election,2961.89,3.6,sbE-emYnHJk
1286,we've heard for the first time in,2963.54,4.56,sbE-emYnHJk
1287,history the the chief rabbi say that he,2965.49,5.1,sbE-emYnHJk
1288,fears for his community in this country,2968.1,5.04,sbE-emYnHJk
1289,i were mr corbyn to be elected and i,2970.59,3.78,sbE-emYnHJk
1290,think it's a quite extraordinary state,2973.14,2.67,sbE-emYnHJk
1291,of affairs Jericho but it is,2974.37,2.94,sbE-emYnHJk
1292,extraordinary isn't it that the leader,2975.81,3.33,sbE-emYnHJk
1293,of a religious community has to warn,2977.31,3.78,sbE-emYnHJk
1294,people about you and your party,2979.14,4.53,sbE-emYnHJk
1295,anti-semitism is wrong and totally,2981.09,4.74,sbE-emYnHJk
1296,unacceptable in our society in our,2983.67,4.32,sbE-emYnHJk
1297,parties in our political life and the,2985.83,4.89,sbE-emYnHJk
1298,history of the awful trip to the Jewish,2987.99,4.14,sbE-emYnHJk
1299,people in the 19th century in Germany,2990.72,3.72,sbE-emYnHJk
1300,indicates exactly where that kind of,2992.13,4.08,sbE-emYnHJk
1301,language and that kind of racism leads,2994.44,3.42,sbE-emYnHJk
1302,us to there is no place for it,2996.21,3.9,sbE-emYnHJk
1303,whatsoever anywhere in our party or our,2997.86,4.65,sbE-emYnHJk
1304,society and there never will be as far,3000.11,6.39,sbE-emYnHJk
1305,as I'm concerned you see what Jewish,3002.51,6.45,sbE-emYnHJk
1306,matters of the Labor Party say is if,3006.5,4.5,sbE-emYnHJk
1307,this was black or Asian people who were,3008.96,4.62,sbE-emYnHJk
1308,victims of racism you would listen to,3011,6.06,sbE-emYnHJk
1309,them but when Jews say that your party,3013.58,5.73,sbE-emYnHJk
1310,under your leadership is infected with,3017.06,5.1,sbE-emYnHJk
1311,anti-jewish hatred you say no no I know,3019.31,3.45,sbE-emYnHJk
1312,better,3022.16,3.48,sbE-emYnHJk
1313,I don't know better than anybody I,3022.76,5.7,sbE-emYnHJk
1314,listen to people and amend if necessary,3025.64,5.22,sbE-emYnHJk
1315,the rules and processes I'm the leader,3028.46,4.71,sbE-emYnHJk
1316,that introduced an investigation process,3030.86,4.38,sbE-emYnHJk
1317,introduced a disciplinary process,3033.17,3.86,sbE-emYnHJk
1318,introduced a process of Education,3035.24,3.78,sbE-emYnHJk
1319,introduced a process for dealing with,3037.03,4.09,sbE-emYnHJk
1320,egregious cases and yes we have,3039.02,4.62,sbE-emYnHJk
1321,suspended or expelled members where we,3041.12,4.89,sbE-emYnHJk
1322,have found them guilty of anti-semitic,3043.64,4.83,sbE-emYnHJk
1323,behavior as indeed other parties have,3046.01,4.34,sbE-emYnHJk
1324,done the same but there are problems of,3048.47,4.32,sbE-emYnHJk
1325,Islamophobia within our society also as,3050.35,4.51,sbE-emYnHJk
1326,you quite rightly draw attention to and,3052.79,4.23,sbE-emYnHJk
1327,there are problems of language that is,3054.86,5.01,sbE-emYnHJk
1328,used I do not ever use racist language,3057.02,5.82,sbE-emYnHJk
1329,in any form to describe anybody in this,3059.87,6.12,sbE-emYnHJk
1330,world or in our society as we say in the,3062.84,5.61,sbE-emYnHJk
1331,world we treat people with respect you,3065.99,3.66,sbE-emYnHJk
1332,same end up,3068.45,4.08,sbE-emYnHJk
1333,I think he's clearly saying mister,3069.65,5.73,sbE-emYnHJk
1334,Johnson if you want to reply I missed,3072.53,4.29,sbE-emYnHJk
1335,that but let me race it and get let me,3075.38,4.05,sbE-emYnHJk
1336,let me respond by saying that I think,3076.82,4.77,sbE-emYnHJk
1337,that mr. Cogley I'm sure is very very,3079.43,3.81,sbE-emYnHJk
1338,well intentioned but I think that in,3081.59,3.15,sbE-emYnHJk
1339,these handling of this particular issue,3083.24,5.46,sbE-emYnHJk
1340,his unwillingness to take a stand to,3084.74,7.68,sbE-emYnHJk
1341,stand up for the Jewish people in the,3088.7,4.32,sbE-emYnHJk
1342,labour party,3092.42,2.43,sbE-emYnHJk
1343,he's our willingness to protect them to,3093.02,3.78,sbE-emYnHJk
1344,put an armed run is it in my view a,3094.85,4.41,sbE-emYnHJk
1345,failure of leadership you cannot be,3096.8,5.31,sbE-emYnHJk
1346,neutral on questions like this anymore,3099.26,5.1,sbE-emYnHJk
1347,in my view then you can try to lead this,3102.11,4.74,sbE-emYnHJk
1348,country and be neutral on the issue of,3104.36,5.52,sbE-emYnHJk
1349,brexit and it's and and it is it is a,3106.85,5.67,sbE-emYnHJk
1350,failure to take a stand and to have a,3109.88,4.95,sbE-emYnHJk
1351,point of view that in the end will cost,3112.52,5.91,sbE-emYnHJk
1352,this country gravely and deeply and I,3114.83,5.73,sbE-emYnHJk
1353,don't want to waste another year next,3118.43,6.05,sbE-emYnHJk
1354,year and more in in vacillation and,3120.56,6.57,sbE-emYnHJk
1355,confusion about what sort of position,3124.48,5.2,sbE-emYnHJk
1356,mr. Corbyn is willing to take what sort,3127.13,4.88,sbE-emYnHJk
1357,of leadership he's when you fail you,3129.68,4.65,sbE-emYnHJk
1358,leadership is when you use racist,3132.01,4.06,sbE-emYnHJk
1359,remarks to describe people in different,3134.33,3.96,sbE-emYnHJk
1360,countries or in our society I will never,3136.07,4.08,sbE-emYnHJk
1361,do that in my party will never do that,3138.29,5.4,sbE-emYnHJk
1362,and genitally makes the point that one,3140.15,5.58,sbE-emYnHJk
1363,way to take hate more generally out of,3143.69,4.8,sbE-emYnHJk
1364,politics he argues is to sort this,3145.73,4.98,sbE-emYnHJk
1365,brexit Rao out because it's infecting,3148.49,4.44,sbE-emYnHJk
1366,our politics whatever your view is it,3150.71,3.99,sbE-emYnHJk
1367,breaks it you caused agree with that of,3152.93,3.66,sbE-emYnHJk
1368,course there has to be a solution to it,3154.7,4.08,sbE-emYnHJk
1369,but what's your solution well I've made,3156.59,3.93,sbE-emYnHJk
1370,that quite clear actually I'm not sure,3158.78,9.96,sbE-emYnHJk
1371,if you about the cohesion of the point,3160.52,10.26,sbE-emYnHJk
1372,is about the cohesion of our society,3168.74,4.17,sbE-emYnHJk
1373,I hope the Prime Minister understands,3170.78,4.47,sbE-emYnHJk
1374,the hurt that people feel when they hear,3172.91,4.08,sbE-emYnHJk
1375,remarks and articles that he's written,3175.25,5.01,sbE-emYnHJk
1376,in the past I hope he will regret those,3176.99,5.28,sbE-emYnHJk
1377,and I hope he will understand the,3180.26,4.53,sbE-emYnHJk
1378,importance of all of us using respectful,3182.27,4.59,sbE-emYnHJk
1379,language of all faiths unders all,3184.79,3.78,sbE-emYnHJk
1380,religions and all languages thank you,3186.86,4.11,sbE-emYnHJk
1381,what is a multicultural society which,3188.57,4.35,sbE-emYnHJk
1382,I'm proud to living,3190.97,4.09,sbE-emYnHJk
1383,sorry to interrupt but we got a couple,3192.92,3.37,sbE-emYnHJk
1384,more questions that we want to get,3195.06,2.82,sbE-emYnHJk
1385,through if we've got time our next,3196.29,3.33,sbE-emYnHJk
1386,question is from Katrina Herod I'm,3197.88,4.98,sbE-emYnHJk
1387,pleased Katrina Herod I'm in the era of,3199.62,5.13,sbE-emYnHJk
1388,fake news what punishment do you think,3202.86,4.32,sbE-emYnHJk
1389,is appropriate for elected politicians,3204.75,5.01,sbE-emYnHJk
1390,who lie during political campaigns what,3207.18,6.48,sbE-emYnHJk
1391,punishment is appropriate for elected,3209.76,5.88,sbE-emYnHJk
1392,politicians who lie during political,3213.66,4.83,sbE-emYnHJk
1393,campaigns Boris Johnson well they should,3215.64,6.09,sbE-emYnHJk
1394,they should be they should be made to go,3218.49,8.25,sbE-emYnHJk
1395,on their knees to down the through the,3221.73,6.32,sbE-emYnHJk
1396,chamber of the House of Commons,3226.74,3.42,sbE-emYnHJk
1397,scourging themselves with copies of,3228.05,4.3,sbE-emYnHJk
1398,their their offending documents which,3230.16,4.83,sbE-emYnHJk
1399,claim to prove one thing and actually,3232.35,4.95,sbE-emYnHJk
1400,prove something quite different Jeremy,3234.99,5.04,sbE-emYnHJk
1401,Corbyn I think it's important when,3237.3,4.59,sbE-emYnHJk
1402,people go into an election campaign they,3240.03,3.36,sbE-emYnHJk
1403,put forward a policy of what they're,3241.89,3.12,sbE-emYnHJk
1404,going to do they put forward a policy of,3243.39,3.72,sbE-emYnHJk
1405,how they're going to pay for it and if,3245.01,4.59,sbE-emYnHJk
1406,they don't deliver then there is a,3247.11,4.77,sbE-emYnHJk
1407,democratic process to deal with that in,3249.6,4.11,sbE-emYnHJk
1408,the future that is what democracy is,3251.88,4.17,sbE-emYnHJk
1409,about it's about holding people to,3253.71,4.92,sbE-emYnHJk
1410,account and holding government to,3256.05,4.32,sbE-emYnHJk
1411,account in Parliament and I want to see,3258.63,3.93,sbE-emYnHJk
1412,not a weaker but a stronger House of,3260.37,3.87,sbE-emYnHJk
1413,Commons in the future that holds our,3262.56,3.84,sbE-emYnHJk
1414,government to account to make sure we,3264.24,4.2,sbE-emYnHJk
1415,deliver on the promises of reducing,3266.4,3.42,sbE-emYnHJk
1416,poverty in Britain Thank You Forrest,3268.44,3.99,sbE-emYnHJk
1417,Johnson look at worried that a bleeding,3269.82,4.38,sbE-emYnHJk
1418,British diplomat is resigned today,3272.43,3.63,sbE-emYnHJk
1419,saying that she would no longer wanted,3274.2,4.95,sbE-emYnHJk
1420,to peddle half-truths on behalf of a,3276.06,5.79,sbE-emYnHJk
1421,government I do not trust well I I don't,3279.15,5.1,sbE-emYnHJk
1422,know who you're referring to but what it,3281.85,6,sbE-emYnHJk
1423,shows to me is that we need to move on,3284.25,4.98,sbE-emYnHJk
1424,as a country because there are plenty of,3287.85,5,sbE-emYnHJk
1425,people who are irreconcilably opposed to,3289.23,5.85,sbE-emYnHJk
1426,brexit and I think that actually what we,3292.85,4.18,sbE-emYnHJk
1427,should do is respect the will of the,3295.08,4.32,sbE-emYnHJk
1428,people that people talk about trust in,3297.03,5.19,sbE-emYnHJk
1429,in politics look at the promises that,3299.4,5.04,sbE-emYnHJk
1430,were made repeatedly by mr. Colvin by,3302.22,3.69,sbE-emYnHJk
1431,all the other parties that they would,3304.44,3.06,sbE-emYnHJk
1432,honor the referendum result they're,3305.91,4.35,sbE-emYnHJk
1433,refusing to do it here we stand at this,3307.5,4.5,sbE-emYnHJk
1434,critical moment in our country's history,3310.26,4.83,sbE-emYnHJk
1435,it's our chance on Thursday to honor our,3312,5.55,sbE-emYnHJk
1436,democracy and get thank you very much in,3315.09,4.26,sbE-emYnHJk
1437,it thank you has to be a test,3317.55,4.47,sbE-emYnHJk
1438,thank you very much very briefly mr.,3319.35,4.71,sbE-emYnHJk
1439,goolby there has to be a test on the,3322.02,4.47,sbE-emYnHJk
1440,statements made and so when people paint,3324.06,4.98,sbE-emYnHJk
1441,slogans on the side of a bus that are,3326.49,4.71,sbE-emYnHJk
1442,totally unsustainable perhaps it's time,3329.04,4.89,sbE-emYnHJk
1443,we have an independent monitoring of,3331.2,6.48,sbE-emYnHJk
1444,what goes actually and if you look at,3333.93,5.22,sbE-emYnHJk
1445,the numbers we put on this eyelids look,3337.68,3.9,sbE-emYnHJk
1446,at the gross figure we pay to the EU the,3339.15,4.38,sbE-emYnHJk
1447,number is the number is going up and it,3341.58,3.54,sbE-emYnHJk
1448,is one of the advantages of our deal,3343.53,3.09,sbE-emYnHJk
1449,that we will take back control of our,3345.12,3.69,sbE-emYnHJk
1450,our money our borders our laws our,3346.62,4.53,sbE-emYnHJk
1451,immigration system it's very very clear,3348.81,4.74,sbE-emYnHJk
1452,is there in black and white after 40,3351.15,5.21,sbE-emYnHJk
1453,after 59 minutes we still do not know,3353.55,5.79,sbE-emYnHJk
1454,what mr corbyn's deal with me and we,3356.36,4.72,sbE-emYnHJk
1455,still don't know whether he would back,3359.34,4.08,sbE-emYnHJk
1456,it we and we'd nor do we know who in his,3361.08,4.56,sbE-emYnHJk
1457,shadow cabinet he is proposing to deploy,3363.42,4.65,sbE-emYnHJk
1458,to negotiate that deal Bank is one of,3365.64,4.47,sbE-emYnHJk
1459,them actually that's it thank you very,3368.07,4.98,sbE-emYnHJk
1460,much a day now that's all the time we've,3370.11,5.13,sbE-emYnHJk
1461,got for questions now each leader has,3373.05,3.75,sbE-emYnHJk
1462,got 30 seconds for their closing,3375.24,3.72,sbE-emYnHJk
1463,statement again the order was decided by,3376.8,4.41,sbE-emYnHJk
1464,the toss of a coin Boris Johnson chose,3378.96,4.41,sbE-emYnHJk
1465,to go last so can ask Jeremy Corbyn the,3381.21,4.86,sbE-emYnHJk
1466,Labour Party leader to make your closing,3383.37,5.16,sbE-emYnHJk
1467,statement mr corbyn people say that,3386.07,5.43,sbE-emYnHJk
1468,politics doesn't change anything but it,3388.53,6.15,sbE-emYnHJk
1469,can it was a radical labour government,3391.5,5.04,sbE-emYnHJk
1470,that created our National Health Service,3394.68,4.77,sbE-emYnHJk
1471,and rebuilt Britain today we must be,3396.54,5.88,sbE-emYnHJk
1472,ambitious on the same scale the future,3399.45,5.76,sbE-emYnHJk
1473,really is ours to make together we can,3402.42,5.79,sbE-emYnHJk
1474,tackle the climate emergency end child,3405.21,5.55,sbE-emYnHJk
1475,poverty and properly fund our National,3408.21,4.5,sbE-emYnHJk
1476,Health Service on Thursday,3410.76,5.01,sbE-emYnHJk
1477,you can choose hope and vote for real,3412.71,5.4,sbE-emYnHJk
1478,change Thank You mr. Gordon is to,3415.77,4.74,sbE-emYnHJk
1479,Johnson your closing statement please,3418.11,5.4,sbE-emYnHJk
1480,this Thursday we can choose another hung,3420.51,4.98,sbE-emYnHJk
1481,parliament under mr. Corbyn and Nicola,3423.51,4.41,sbE-emYnHJk
1482,Sturgeon with too chaotic referendums or,3425.49,5.22,sbE-emYnHJk
1483,else we can get for exit done get out of,3427.92,5.13,sbE-emYnHJk
1484,neutral and get a parliament that works,3430.71,4.62,sbE-emYnHJk
1485,for you and on your priorities the NHS,3433.05,4.14,sbE-emYnHJk
1486,"the cost of living 20,000 more police",3435.33,4.8,sbE-emYnHJk
1487,more cash for our schools let's get it,3437.19,3.51,sbE-emYnHJk
1488,done,3440.13,2.73,sbE-emYnHJk
1489,let's move on and vote conservative on,3440.7,6.15,sbE-emYnHJk
1490,Thursday thank you for Asansol Thank You,3442.86,5.29,sbE-emYnHJk
1491,Jeremy call,3446.85,3.37,sbE-emYnHJk
1492,now the debate is far from over it's,3448.15,4.8,sbE-emYnHJk
1493,raging on social media hashtag BBC,3450.22,4.47,sbE-emYnHJk
1494,debate it's starting now on five live,3452.95,4.32,sbE-emYnHJk
1495,where Stephen Nolan will take your calls,3454.69,5.97,sbE-emYnHJk
1496,you can have your say by calling Oh 8 o8,3457.27,7.74,sbE-emYnHJk
1497,5 909 6 9 3 on the BBC News Channel,3460.66,6.57,sbE-emYnHJk
1498,Kristian favor is just next door in the,3465.01,4.17,sbE-emYnHJk
1499,spin room and don't forget of course you,3467.23,3.75,sbE-emYnHJk
1500,can watch all the election results live,3469.18,4.05,sbE-emYnHJk
1501,with you Edwards on BBC one next,3470.98,6.21,sbE-emYnHJk
1502,Thursday evening beginning at 955 that,3473.23,6.57,sbE-emYnHJk
1503,is it from here in Maidstone my thanks,3477.19,4.77,sbE-emYnHJk
1504,to the two party leaders thanks to the,3479.8,4.47,sbE-emYnHJk
1505,audience too and thanks to you for,3481.96,4.3,sbE-emYnHJk
1506,watching a very good night,3484.27,7.519,sbE-emYnHJk
1507,[Applause],3486.26,5.529,sbE-emYnHJk
1508,thanks to me for screaming bitch I mean,3493.11,4.5,sbE-emYnHJk
1509,what happened for thanking me with a,3496.35,3.66,sbE-emYnHJk
1510, all these scrounges in my room,3497.61,5.04,sbE-emYnHJk
1511,don't have TV licences clearly should be,3500.01,4.44,sbE-emYnHJk
1512,deported from the country you know what,3502.65,3.95,sbE-emYnHJk
1513,I mean immigrants,3504.45,5.94,sbE-emYnHJk
1514,anyway I've got no idea one cuz I,3506.6,5.53,sbE-emYnHJk
1515,technically wasn't paying attention I,3510.39,5.63,sbE-emYnHJk
1516,never do many idiots or no sir,3512.13,6.21,sbE-emYnHJk
1517,but seems you fucktards were paying,3516.02,4.48,sbE-emYnHJk
1518,attention who do you think won one for,3518.34,2.97,sbE-emYnHJk
1519,Jezza,3520.5,4.65,sbE-emYnHJk
1520,Chifa Boris spam away now you're lots of,3521.31,6.09,sbE-emYnHJk
1521,spam but if you do it in caps locks any,3525.15,4.08,sbE-emYnHJk
1522,caps like you will get banned quickly,3527.4,3.9,sbE-emYnHJk
1523,you can say Tommy Robinson I don't do,3529.23,3.6,sbE-emYnHJk
1524,caps lock in my room if you don't have,3531.3,3.24,sbE-emYnHJk
1525,to type correctly on the computer,3532.83,5.73,sbE-emYnHJk
1526, off basically anyway enjoy which,3534.54,7.02,sbE-emYnHJk
1527,one won or spam which one would I guess,3538.56,5.43,sbE-emYnHJk
1528,and I'll kind of do a scientific poll,3541.56,4.29,sbE-emYnHJk
1529,which means I'll try and read which one,3543.99,9.03,sbE-emYnHJk
1530,spans the most have a lot of people once,3545.85,9.42,sbE-emYnHJk
1531,swam away edition laughter you know and,3553.02,4.32,sbE-emYnHJk
1532,you only get one spam don't spam,3555.27,4.32,sbE-emYnHJk
1533,one or two about a billion times that,3557.34,4.02,sbE-emYnHJk
1534,doesn't help them calculate in my mind,3559.59,7.47,sbE-emYnHJk
1535,who won spam away there's so many Tories,3561.36,7.62,sbE-emYnHJk
1536,and Labour Party supporters we got in,3567.06,6.66,sbE-emYnHJk
1537,the room three doesn't count to say you,3568.98,11.27,sbE-emYnHJk
1538,know zero and three doesn't count,3573.72,12.93,sbE-emYnHJk
1539,50/50 doesn't count well we're all,3580.25,8.32,sbE-emYnHJk
1540,winners in the room clearly just saying,3586.65,4.56,sbE-emYnHJk
1541,oh you need banning you did caps lock,3588.57,4.92,sbE-emYnHJk
1542,and you did caps lock and Tommy Robinson,3591.21,3.78,sbE-emYnHJk
1543,at the same time you definitely all,3593.49,8.97,sbE-emYnHJk
1544,getting banned goodbye you committed to,3594.99,9.72,sbE-emYnHJk
1545,cardinal sins you did Tommy Robinson in,3602.46,5.4,sbE-emYnHJk
1546,cups whoa that is an incident ban you,3604.71,4.92,sbE-emYnHJk
1547,could be in the KKK and it wouldn't burn,3607.86,6.21,sbE-emYnHJk
1548,yeah that definitely gets about yes I've,3609.63,7.79,sbE-emYnHJk
1549,got like the flu or something,3614.07,3.35,sbE-emYnHJk
1550,six-six I'm definitely voting for that,3623.01,4.17,sbE-emYnHJk
1551,none of these twats some kind of,3624.95,3.7,sbE-emYnHJk
1552,agreement Brian it,3627.18,3.69,sbE-emYnHJk
1553,Oh someone said the word Swami and,3628.65,5.22,sbE-emYnHJk
1554,capslock instant ban goodbye nice time,3630.87,7.35,sbE-emYnHJk
1555,when you ding-dong goodbye I'm seriously,3633.87,6.36,sbE-emYnHJk
1556,you could be in the KKK and it wouldn't,3638.22,3.6,sbE-emYnHJk
1557,burn yeah but saying like that gets,3640.23,3.6,sbE-emYnHJk
1558,your band sorry,3641.82,5.25,sbE-emYnHJk
1559,well apparently I saw one as well as I,3643.83,7.25,sbE-emYnHJk
1560,could tell from my scientific test,3647.07,4.01,sbE-emYnHJk
1561,you're saying,3651.8,3.24,sbE-emYnHJk
1562,yeah just one from my scientific test,3656.51,6.88,sbE-emYnHJk
1563,look that's gonna matter anyway because,3661.28,3.73,sbE-emYnHJk
1564,the Tories are gonna win the election,3663.39,5.31,sbE-emYnHJk
1565,sadly thanks for the Scottish if you,3665.01,5.31,sbE-emYnHJk
1566,know anything about anything about,3668.7,4.53,sbE-emYnHJk
1567,politics you know labour can't win an,3670.32,5.31,sbE-emYnHJk
1568,election without the Scottish if you,3673.23,3.87,sbE-emYnHJk
1569,actually know all the math works in,3675.63,4.32,sbE-emYnHJk
1570,Britain anyway though the UK should say,3677.1,5.63,sbE-emYnHJk
1571,technically it would be Britain though,3679.95,6.03,sbE-emYnHJk
1572,Kyle doesn't really matter that much 10m,3682.73,10.24,sbE-emYnHJk
1573,piece do you pee hmm there were Paul I,3685.98,13.64,sbE-emYnHJk
1574,just did a scientific poll just one just,3692.97,15.03,sbE-emYnHJk
1575,just equals Islam Jesus Christ I do show,3699.62,10.48,sbE-emYnHJk
1576,some comments just because it's nice to,3708,9.3,sbE-emYnHJk
1577,printed I guess well I've actually,3710.1,9.68,sbE-emYnHJk
1578,did a video on the electoral math before,3717.3,5.49,sbE-emYnHJk
1579,it's impossible I mean in the last,3719.78,5.53,sbE-emYnHJk
1580,"election Jeremy Corbyn lost by 20,000",3722.79,5.19,sbE-emYnHJk
1581,votes do you know who put the Tories and,3725.31,5.1,sbE-emYnHJk
1582,Paula the Scottish with 12 Tory,3727.98,7.35,sbE-emYnHJk
1583,MPs if you want to know if Labour can,3730.41,6.75,sbE-emYnHJk
1584,win the next election the answer is no,3735.33,4.38,sbE-emYnHJk
1585,not unless they get a mom of swinged in,3737.16,4.02,sbE-emYnHJk
1586,the polls which isn't gonna happen,3739.71,2.64,sbE-emYnHJk
1587,because a lot of people don't like,3741.18,3.27,sbE-emYnHJk
1588,Jeremy Corbyn the policies might sound,3742.35,4.2,sbE-emYnHJk
1589,all right but there's an elephant in the,3744.45,4.62,sbE-emYnHJk
1590,room called braixen and we all know that,3746.55,4.82,sbE-emYnHJk
1591,sin don't so,3749.07,4.25,sbE-emYnHJk
1592,even if you like Jeremy Corbyn you want,3751.37,3.45,sbE-emYnHJk
1593,labour in power sorry to burst your,3753.32,2.82,sbE-emYnHJk
1594,bubble what was stuck with the,3754.82,2.61,sbE-emYnHJk
1595,Saudis for another five years,3756.14,4.86,sbE-emYnHJk
1596,and by that time in a couple of days if,3757.43,5.49,sbE-emYnHJk
1597,Jeremy Corbyn doesn't win which he isn't,3761,3.42,sbE-emYnHJk
1598,there's gonna be a new leader of the,3762.92,2.34,sbE-emYnHJk
1599,Labour Party,3764.42,5.97,sbE-emYnHJk
1600,just so you know now I'm putting my,3765.26,5.67,sbE-emYnHJk
1601,money on,3770.39,3.66,sbE-emYnHJk
1602,I don't Rebecca long Bailey a lot of,3770.93,6.48,sbE-emYnHJk
1603,pitcock probably because they're the,3774.05,6.48,sbE-emYnHJk
1604,lefties but it could be anybody at this,3777.41,6.84,sbE-emYnHJk
1605,point mainly so I don't know it's,3780.53,5.69,sbE-emYnHJk
1606,topping leaves the Union,3784.25,4.86,sbE-emYnHJk
1607,you're gonna raid Northern England every,3786.22,7.41,sbE-emYnHJk
1608,weekend confiscating all the booze hmm,3789.11,6.99,sbE-emYnHJk
1609,to be fair if Scotland is the Union,3793.63,3.52,sbE-emYnHJk
1610,we'll never get rid of the,3796.1,2.97,sbE-emYnHJk
1611,stories we might so just bring back the,3797.15,6.45,sbE-emYnHJk
1612, Queen or some just saying,3799.07,6.92,sbE-emYnHJk
1613,it wouldn't be pointless,3803.6,5.19,sbE-emYnHJk
1614,ever since the SNP got popular in,3805.99,4.71,sbE-emYnHJk
1615,Scotland labels never won an election,3808.79,6.81,sbE-emYnHJk
1616,just so you know there's a matter how we,3810.7,6.76,sbE-emYnHJk
1617,vote in England there's too many Tory,3815.6,8.25,sbE-emYnHJk
1618,councils none of labour ones key astana,3817.46,8.67,sbE-emYnHJk
1619,God under the player right God,3823.85,3,sbE-emYnHJk
1620,hopeless,3826.13,5.57,sbE-emYnHJk
1621,I by pitcock or Rebecca Wong Bailey I,3826.85,8.49,sbE-emYnHJk
1622,was leaning towards Clive Lewis but then,3831.7,6.43,sbE-emYnHJk
1623,again who I don't know he seems a bit,3835.34,5.58,sbE-emYnHJk
1624,neoliberal sometimes don't he he came,3838.13,4.5,sbE-emYnHJk
1625,around suggest his way of thinking a,3840.92,5.76,sbE-emYnHJk
1626,little bit but then again I prefer,3842.63,8.49,sbE-emYnHJk
1627,someone who's to the left that's the,3846.68,6.75,sbE-emYnHJk
1628,problem with today's politics like you,3851.12,3.87,sbE-emYnHJk
1629,said the word neoliberal people look at,3853.43,2.55,sbE-emYnHJk
1630,your funny like they don't know what the,3854.99,3.87,sbE-emYnHJk
1631, it actually is which is a bit weird,3855.98,4.56,sbE-emYnHJk
1632,considering we've had that since like,3858.86,2.34,sbE-emYnHJk
1633,Sasha,3860.54,3.99,sbE-emYnHJk
1634,I thought it was a neoliberal she wasn't,3861.2,4.98,sbE-emYnHJk
1635,to the right people think that was the,3864.53,4.65,sbE-emYnHJk
1636,right and it wasn't you know liberals,3866.18,6.84,sbE-emYnHJk
1637,been here since after the war wages have,3869.18,5.46,sbE-emYnHJk
1638,been stagnant since after the war,3873.02,4.35,sbE-emYnHJk
1639,evidence being directed towards,3874.64,4.86,sbE-emYnHJk
1640,the rich I mean you have this weird,3877.37,4.2,sbE-emYnHJk
1641,thing called globalization remember that,3879.5,4.41,sbE-emYnHJk
1642,word globalization,3881.57,3.719,sbE-emYnHJk
1643,yeah that's called neoliberalism,3883.91,3.869,sbE-emYnHJk
1644,basically where the free markets,3885.289,4.951,sbE-emYnHJk
1645,run the planet and everybody else gets,3887.779,6.171,sbE-emYnHJk
1646,basically I said called,3890.24,10.71,sbE-emYnHJk
1647, zero hour contracts I mean your,3893.95,8.5,sbE-emYnHJk
1648,wages should be at least fifteen pound,3900.95,3.059,sbE-emYnHJk
1649,an hour at least that should be the,3902.45,4.94,sbE-emYnHJk
1650,minimum wage but apparently you know,3904.009,5.61,sbE-emYnHJk
1651,that Gordon Brown didn't help when he,3907.39,4.149,sbE-emYnHJk
